expense_id,expense_date,exp_cat_id,amount,description
38682,2024-02-08,9,165481.28,Insurance expense optimize plug-and-play models
846,2025-11-27,15,1507.77,Miscellaneous expense syndicate magnetic info-mediaries
1512,2025-09-22,4,197484.53,
30233,2025-05-22,6,5202.28,Travel expense exploit bleeding-edge technologies
2874,2024-03-14,7,9654.98,Office Supplies expense re-contextualize interactive niches
12991,2025-01-08,6,14325.96,Travel expense generate dot-com e-services
2993,2024-10-04,9,76494.18,
21498,2024-03-13,5,20241.42,Software expense deploy wireless paradigms
34305,2025-11-21,9,,Insurance expense re-intermediate granular applications
2055,2025-05-07,9,29113.07,Insurance expense iterate dot-com bandwidth
17466,2025-12-30,11,19381.0,Logistics Expense Facilitate Efficient Info-Mediaries
10546,2024-01-03,11,74638.18,LOGISTICS EXPENSE INTEGRATE WORLD-CLASS E-BUSINESS
6803,2025-08-12,7,2843.68,Office Supplies expense empower customized relationships
752,2025-02-22,10,265578.72,Taxes expense orchestrate distributed platforms
11191,2025-03-23,13,9160.96,
20337,2024-02-26,7,,Office Supplies expense grow interactive portals
8008,2025-05-25,12,303010.79,R&D expense seize back-end deliverables
19521,2024-03-18,15,1866.56,Miscellaneous Expense Harness Visionary Roi
2793,2025-02-17,3,40734.97,Maintenance expense embrace killer supply-chains
36086,2024-02-23,11,5346.74,
31100,2024-06-21,5,,Software expense drive dot-com e-business
23048,2024-01-10,2,15288.32,
33104,2025-02-06,4,363605.22,Marketing expense aggregate end-to-end architectures
33908,2025-02-22,9,196620.4,Insurance expense streamline robust action-items
23816,2025-05-01,8,1961453.92,Payroll expense innovate cross-platform partnerships
34182,2024-03-24,14,67483.97,Events expense generate integrated interfaces
3535,2025-05-31,2,,Utilities expense reinvent synergistic content
31761,2025-08-02,5,,Software Expense E-Enable Holistic Mindshare
17479,2025-03-07,6,32840.68,Travel expense morph viral applications
33225,2024-08-17,9,60221.78,Insurance expense expedite leading-edge e-tailers
28779,2024-09-22,8,1254525.08,
7567,2025-06-16,7,5762.97,Office Supplies expense evolve end-to-end partnerships
37205,2025-11-10,8,576881.25,payroll expense deploy dynamic methodologies
14333,2025-09-06,3,48154.55,Maintenance expense scale transparent communities
20790,2025-04-09,5,78691.61,Software expense scale innovative systems
10840,2024-10-01,1,495784.16,Rent expense revolutionize turn-key mindshare
10843,2024-03-02,13,3371.11,Training expense facilitate revolutionary info-mediaries
28633,2024-09-20,14,115238.94,Events expense revolutionize cross-platform web-readiness
9442,2025-02-26,8,1995035.69,Payroll expense aggregate compelling eyeballs
5688,2025-04-25,7,9408.9,Office Supplies expense reinvent seamless e-tailers
16217,2025-02-22,2,41071.63,Utilities expense harness frictionless convergence
4678,2024-07-01,8,1970862.48,Payroll expense integrate proactive schemas
14562,2024-08-08,12,252090.11,R&D expense embrace scalable e-tailers
9806,2025-07-12,3,40995.28,Maintenance expense scale magnetic platforms
2899,2025-06-08,12,113663.53,R&D expense revolutionize efficient bandwidth
20734,2024-08-25,1,379865.8,Rent expense matrix real-time portals
38441,2024-01-21,14,55774.49,Events expense extend virtual e-commerce
24141,2024-02-22,2,29097.87,Utilities expense re-contextualize strategic vortals
10975,2025-01-06,6,43268.21,Travel expense incentivize cutting-edge e-business
33101,2025-10-29,3,39257.25,Maintenance expense engage global e-markets
14641,2024-11-20,3,29070.1,Maintenance expense cultivate magnetic applications
34883,2024-09-15,11,69106.25,Logistics expense facilitate strategic mindshare
37942,2024-02-06,13,6643.7,Training expense revolutionize holistic bandwidth
21109,2024-10-08,5,54636.72,Software expense deploy dynamic functionalities
6666,2024-07-12,6,6712.18,Travel Expense Maximize Wireless Platforms
18518,2024-04-16,10,365883.45,Taxes expense drive holistic interfaces
18144,2024-01-20,7,4953.13,Office Supplies expense iterate impactful info-mediaries
8293,2025-06-22,9,40710.14,Insurance expense re-contextualize B2C technologies
31877,2024-04-14,11,49160.4,
39295,2025-05-16,13,1419.15,Training expense deliver mission-critical e-commerce
12913,2025-08-10,11,10477.74,Logistics expense empower intuitive paradigms
36715,2024-07-05,2,8541.26,Utilities expense iterate intuitive applications
6909,,1,345197.18,Rent expense mesh strategic initiatives
16969,2025-05-30,14,44781.81,Events expense redefine holistic methodologies
15603,2025-11-16,7,9656.33,Office Supplies expense matrix user-centric technologies
33048,2026-02-21,2,4262.47,Utilities expense e-enable holistic paradigms
33212,2025-07-26,11,92059.08,Logistics Expense Generate Front-End Roi
18438,2025-11-02,11,82168.54,Logistics expense re-intermediate strategic web-readiness
32002,2024-11-17,13,4661.15,training expense incentivize intuitive web-readiness
29919,2025-09-27,14,198163.1,Events expense architect virtual content
1197,2025-10-18,4,412896.34,Marketing expense enable 24/365 interfaces
21944,2025-02-13,2,37521.11,Utilities expense synthesize mission-critical systems
12653,2024-05-18,15,117.55,Miscellaneous expense harness proactive channels
10421,,11,53170.42,Logistics expense mesh killer portals
26004,2025-05-31,14,184042.25,EVENTS EXPENSE WHITEBOARD ENTERPRISE NICHES
30468,2024-08-15,6,16833.04,Travel expense re-contextualize turn-key portals
2365,2024-02-16,10,383200.45,Taxes expense repurpose global deliverables
2090,2024-04-02,9,109027.19,Insurance expense re-contextualize viral e-services
19127,2024-02-19,5,61159.61,Software expense envisioneer dot-com niches
11197,2024-08-08,1,185398.49,Rent expense deploy bleeding-edge eyeballs
89,2026-01-09,2,22571.01,Utilities expense synthesize intuitive methodologies
21373,2025-11-26,4,70983.99,Marketing expense enable back-end channels
5621,2024-11-23,1,255590.56,RENT EXPENSE SYNERGIZE TURN-KEY CONTENT
183,2025-10-10,2,5514.61,Utilities expense orchestrate virtual niches
9271,2024-06-21,3,18192.94,Maintenance expense architect global synergies
28295,2025-08-20,8,654479.93,Payroll expense orchestrate ubiquitous platforms
6988,2025-02-10,3,32813.82,Maintenance expense transform synergistic action-items
11805,2024-12-15,12,195528.87,
18308,2025-09-19,14,118865.04,Events expense incubate intuitive e-services
20013,2026-02-19,4,344582.99,Marketing Expense Utilize Synergistic Metrics
31587,2024-10-14,9,127243.96,insurance expense engage interactive platforms
36253,2025-06-29,11,63965.39,
18236,2025-11-20,1,285947.55,Rent expense transform open-source mindshare
1073,2025-06-23,3,3921.81,Maintenance expense architect end-to-end content
26688,2025-12-18,4,304166.45,Marketing expense empower user-centric niches
16121,2025-08-04,8,861583.18,Payroll expense re-intermediate next-generation e-markets
31775,2024-07-27,12,227350.76,R&D expense enhance robust vortals
35336,2024-11-10,9,150542.26,Insurance expense benchmark innovative ROI
31608,2024-04-30,2,48493.29,Utilities Expense Transition Plug-And-Play Users
18685,2025-08-29,2,6453.4,Utilities expense architect enterprise solutions
9298,2024-10-16,13,1921.76,Training expense maximize vertical vortals
37586,2025-10-22,9,122343.36,Insurance expense scale bleeding-edge portals
21647,2024-02-01,11,87257.61,Logistics expense empower plug-and-play bandwidth
38654,2024-05-10,9,182777.66,Insurance expense deliver synergistic methodologies
28612,2024-05-05,4,406322.97,Marketing expense generate revolutionary eyeballs
28571,2025-11-18,11,19841.96,Logistics expense revolutionize e-business e-tailers
29521,2024-09-06,6,46755.84,Travel expense generate wireless ROI
2726,2025-08-18,8,1659691.96,Payroll expense visualize open-source e-tailers
15245,2025-12-31,5,,Software expense integrate proactive interfaces
25507,2025-11-20,4,126926.37,Marketing expense empower dynamic e-business
38508,2025-02-26,11,85602.2,Logistics expense revolutionize wireless channels
24202,2025-10-17,7,458.9,Office Supplies expense evolve intuitive infrastructures
6421,2025-01-01,7,3382.89,Office Supplies expense facilitate customized functionalities
15025,,10,,
31807,2024-04-11,14,87525.42,Events expense syndicate robust web services
6936,2024-06-16,10,551879.21,Taxes expense strategize clicks-and-mortar mindshare
33844,2024-04-16,15,3950.41,Miscellaneous Expense Re-Intermediate Intuitive Solutions
26995,2025-03-30,13,8955.47,Training expense harness efficient channels
18689,2025-06-23,2,32338.1,Utilities expense transition best-of-breed schemas
19789,2025-05-25,7,2008.79,Office Supplies expense mesh killer ROI
26279,2024-02-29,9,167035.98,Insurance expense repurpose strategic schemas
26708,2024-02-07,15,3775.99,Miscellaneous expense scale web-enabled portals
32355,2025-06-16,8,1839690.45,Payroll expense generate real-time eyeballs
18701,2024-04-29,15,5533.19,Miscellaneous expense architect bricks-and-clicks action-items
19404,2024-04-29,7,1939.75,Office Supplies expense architect synergistic users
34320,2025-02-28,7,4789.93,Office Supplies expense engage one-to-one e-services
20210,2024-07-31,7,6476.87,Office Supplies expense target seamless platforms
29157,2024-01-05,3,17952.12,Maintenance expense maximize world-class convergence
38778,2025-05-23,3,29439.91,Maintenance expense architect global vortals
11536,2025-11-20,11,9830.68,Logistics expense redefine rich relationships
15430,2024-07-21,15,8180.29,Miscellaneous expense streamline transparent supply-chains
1718,2025-11-20,3,41560.83,Maintenance expense streamline impactful systems
2728,2024-06-09,6,40979.28,Travel expense embrace real-time e-commerce
25912,2025-12-25,12,492732.05,R&D expense benchmark plug-and-play e-services
4376,2025-10-18,7,1060.48,Office Supplies expense streamline turn-key eyeballs
17276,,9,41816.78,Insurance expense facilitate holistic content
38776,2025-10-13,5,86824.12,Software expense harness interactive communities
8193,2024-10-09,10,229409.26,Taxes expense syndicate compelling content
5026,2026-02-12,9,158034.61,Insurance expense benchmark impactful deliverables
23381,2025-08-07,1,148644.71,Rent expense engineer holistic deliverables
27869,2024-03-08,8,1631274.55,Payroll expense syndicate back-end communities
16342,2024-05-23,12,16515.27,R&D expense facilitate front-end vortals
34731,2025-02-18,9,18464.4,Insurance expense target out-of-the-box technologies
13169,,3,,Maintenance expense target B2C models
34336,2024-08-01,10,894251.23,Taxes expense transform scalable ROI
16707,2025-12-15,2,3780.86,Utilities expense disintermediate user-centric paradigms
32296,2024-04-22,12,,R&D expense whiteboard innovative info-mediaries
35257,,10,694759.82,Taxes expense maximize value-added info-mediaries
35768,2025-11-17,4,226947.17,marketing expense morph viral action-items
1173,2024-06-02,7,8679.99,Office Supplies expense repurpose cross-media interfaces
23882,2024-09-28,5,58892.28,Software expense matrix turn-key web services
4796,2024-06-11,3,37444.13,Maintenance expense strategize dot-com web services
35142,2025-06-06,8,683842.94,Payroll expense transition frictionless systems
602,2024-08-27,5,13666.73,Software expense transition robust relationships
31959,2026-02-08,4,50316.9,Marketing expense engineer ubiquitous bandwidth
32616,2025-09-04,15,1028.67,Miscellaneous expense leverage one-to-one communities
4340,2025-09-25,1,336118.34,Rent expense seize killer niches
21154,2024-01-16,9,174113.48,Insurance expense reinvent 24/365 channels
18615,2025-05-28,9,132233.08,Insurance expense architect global e-tailers
24991,2025-07-20,1,203583.73,Rent expense monetize front-end interfaces
21519,2025-10-29,9,162800.62,Insurance expense streamline end-to-end markets
18455,2025-03-31,12,73882.05,R&D expense seize transparent methodologies
11962,2024-02-14,15,2799.57,Miscellaneous expense brand wireless metrics
16799,2024-01-29,8,1391714.47,Payroll expense syndicate global e-services
4212,2025-06-12,10,763932.73,Taxes expense benchmark magnetic metrics
8524,2025-06-04,13,7089.69,training expense e-enable web-enabled web services
5442,2025-04-22,2,2543.43,Utilities expense architect seamless deliverables
24838,2024-07-31,1,434560.25,Rent expense synergize front-end vortals
26087,,6,,Travel expense harness turn-key initiatives
33317,2024-09-24,15,3669.46,Miscellaneous expense grow out-of-the-box e-tailers
26649,2024-10-29,5,25220.68,Software expense transition granular e-services
36371,2025-04-09,11,51876.6,Logistics expense cultivate 24/7 schemas
2066,2025-07-04,6,,Travel expense architect vertical methodologies
26219,2024-12-09,7,1023.05,OFFICE SUPPLIES EXPENSE REVOLUTIONIZE VIRTUAL VORTALS
13930,2025-07-28,13,8982.54,Training expense envisioneer back-end applications
12234,2024-07-29,12,162812.31,
33704,,8,1060325.74,Payroll expense redefine global synergies
10399,2025-05-20,10,869028.83,Taxes expense whiteboard value-added vortals
1902,2024-04-19,1,110394.52,
1981,2024-10-25,6,16401.31,Travel expense benchmark 24/7 convergence
5190,2025-04-20,11,80492.0,Logistics expense monetize front-end bandwidth
936,2025-01-16,4,100245.03,Marketing expense target compelling interfaces
26330,2025-06-18,7,1687.2,Office Supplies expense deploy holistic e-business
4852,,6,23307.13,Travel expense streamline magnetic e-business
12676,2024-03-21,13,4979.96,Training expense enhance e-business networks
12119,2025-08-06,1,73318.6,Rent expense orchestrate global action-items
8678,,6,29483.26,
17351,2026-02-13,11,96080.71,Logistics expense exploit best-of-breed experiences
2933,2024-06-12,3,34467.0,Maintenance expense disintermediate cross-platform schemas
6264,2025-04-06,5,60187.51,Software expense reinvent frictionless methodologies
18719,2024-02-20,1,172688.55,Rent expense envisioneer bleeding-edge technologies
21054,2026-02-24,1,,Rent expense reinvent bricks-and-clicks e-business
3455,2025-07-01,10,824839.16,Taxes expense revolutionize interactive partnerships
35935,2024-05-31,5,99334.06,Software expense implement enterprise metrics
36962,2025-07-17,8,1970002.22,Payroll expense cultivate strategic functionalities
714,2025-07-04,15,5193.85,Miscellaneous expense utilize extensible e-commerce
28129,2025-02-10,15,2551.92,Miscellaneous expense re-contextualize best-of-breed interfaces
5105,2024-09-06,11,98356.86,Logistics expense grow global deliverables
22255,2024-09-16,4,165402.5,Marketing expense grow best-of-breed schemas
8024,2025-04-17,10,,Taxes expense empower clicks-and-mortar infrastructures
16651,,9,136321.91,Insurance expense incentivize robust initiatives
17837,2024-08-15,3,37051.44,Maintenance expense unleash back-end interfaces
9934,2025-08-30,10,311389.72,Taxes Expense Deploy Compelling Roi
12405,2025-05-02,14,20470.68,Events expense implement e-business technologies
30027,2025-05-16,5,39116.0,Software expense productize next-generation platforms
